tournament,stage,date,home_team,away_team,home_score,away_score,venue,winner,home_elo,away_elo,home_elo_after,away_elo_after,elo_diff,home_rank,away_rank,home_rank_obj,away_rank_obj,rank_source,home_days_since_last_match,away_days_since_last_match,rank_diff,is_home_favourite,ingested_at,match_temp,match_hum,match_wind,shock_home,shock_away
2002--south-korea-n-japan,Group H,2002-06-09,Japan,Russia,1,0,"International Stadium Yokohama, Yokohama",Japan,1443.33,1531.0,1465.49,1508.84,-87.67,,,,,FIFA,5.0,4.0,,,2026-04-08 15:38:21.992,26.188642501831055,82.38115692138672,39.84469985961914,6.947014,8.941038
2002--south-korea-n-japan,Group D,2002-06-10,South Korea,USA,1,1,"Daegu World Cup Stadium, Daegu",Draw,1371.98,1441.78,1373.12,1440.64,-69.8,,,,,FIFA,6.0,5.0,,,2026-04-08 15:38:21.992,28.270263671875,99.09208679199219,21.267440795898438,6.850559,-0.23197174
2002--south-korea-n-japan,Group D,2002-06-10,Portugal,Poland,4,0,"Jeonju World Cup Stadium, Jeonju",Portugal,1549.41,1532.43,1579.77,1502.07,16.98,,,,,FIFA,5.0,6.0,,,2026-04-08 15:38:21.992,29.264209747314453,99.39470672607422,25.338476181030273,-7.105789,10.458975
2002--south-korea-n-japan,Group H,2002-06-10,Tunisia,Belgium,1,1,"Ōita Stadium, Ōita",Draw,1467.29,1471.68,1464.68,1474.29,-4.39,,,,,FIFA,5.0,6.0,,,2026-04-08 15:38:21.992,32.8243522644043,98.7824478149414,10.587918281555176,-1.6778145,7.7141705
2002--south-korea-n-japan,Group A,2002-06-11,Denmark,France,2,0,"Incheon Munhak Stadium, Incheon",Denmark,1584.9,1717.46,1621.9,1680.46,-132.56,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,23.079504013061523,92.72988891601562,18.692285537719727,8.000139,-10.126184
2002--south-korea-n-japan,Group A,2002-06-11,Senegal,Uruguay,3,3,"Suwon World Cup Stadium, Suwon",Draw,1540.41,1427.01,1531.64,1435.78,113.4,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,23.854333877563477,92.23934936523438,18.003599166870117,-10.8631115,7.259575
2002--south-korea-n-japan,Group E,2002-06-11,Cameroon,Germany,0,2,"Shizuoka Stadium, Shizuoka",Germany,1482.77,1543.03,1453.66,1572.14,-60.26,,,,,FIFA,5.0,6.0,,,2026-04-08 15:38:21.992,27.735502243041992,99.69538879394531,22.771244049072266,-4.4894238,-0.40771294
2002--south-korea-n-japan,Group E,2002-06-11,Saudi Arabia,Ireland,0,3,"International Stadium Yokohama, Yokohama",Ireland,1399.58,1480.29,1367.67,1512.2,-80.71,,,,,FIFA,5.0,6.0,,,2026-04-08 15:38:21.992,26.508329391479492,92.63664245605469,45.87846374511719,-17.48562,7.9939556
2002--south-korea-n-japan,Group B,2002-06-12,South Africa,Spain,2,3,"Daejeon World Cup Stadium, Daejeon",Spain,1496.43,1628.84,1481.09,1644.18,-132.41,,,,,FIFA,4.0,5.0,,,2026-04-08 15:38:21.992,26.837806701660156,98.13059997558594,21.900903701782227,-10.633556,-10.245064
2002--south-korea-n-japan,Group B,2002-06-12,Slovenia,Paraguay,1,3,"Jeju World Cup Stadium, Jeju",Paraguay,1464.53,1470.9,1430.78,1504.65,-6.37,,,,,FIFA,4.0,5.0,,,2026-04-08 15:38:21.992,30.501708984375,99.38601684570312,14.618837356567383,4.8968296,4.716362
2002--south-korea-n-japan,Group F,2002-06-12,Sweden,Argentina,1,1,"Miyagi Stadium, Miyagi",Draw,1645.94,1617.05,1641.48,1621.51,28.89,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,17.48044204711914,91.195556640625,10.99032211303711,-2.4963722,5.235571
2002--south-korea-n-japan,Group F,2002-06-12,Nigeria,England,0,0,"Nagai Stadium, Osaka",Draw,1441.24,1667.82,1450.61,1658.45,-226.58,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,29.148792266845703,83.9165267944336,11.770402908325195,-4.482113,5.7973595
2002--south-korea-n-japan,Group C,2002-06-13,Costa Rica,Brazil,2,5,"Suwon World Cup Stadium, Suwon",Brazil,1519.18,1784.5,1503.46,1800.22,-265.32,,,,,FIFA,4.0,5.0,,,2026-04-08 15:38:21.992,21.602994918823242,96.49256896972656,15.496735572814941,-3.1792297,-13.066381
2002--south-korea-n-japan,Group C,2002-06-13,Turkey,China,3,0,"Seoul World Cup Stadium, Seoul",Turkey,1474.85,1456.54,1503.06,1428.33,18.31,,,,,FIFA,4.0,5.0,,,2026-04-08 15:38:21.992,21.92749786376953,94.93465423583984,15.629972457885742,-0.41856003,-1.5194416
2002--south-korea-n-japan,Group G,2002-06-13,Mexico,Italy,1,1,"Ōita Stadium, Ōita",Draw,1505.63,1733.21,1515.05,1723.79,-227.58,,,,,FIFA,4.0,5.0,,,2026-04-08 15:38:21.992,33.50931167602539,91.42266082763672,5.506940841674805,10.192976,4.3538704
2002--south-korea-n-japan,Group G,2002-06-13,Ecuador,Croatia,1,0,"International Stadium Yokohama, Yokohama",Ecuador,1473.84,1648.21,1500.71,1621.34,-174.37,,,,,FIFA,4.0,5.0,,,2026-04-08 15:38:21.992,22.807756423950195,92.1339111328125,18.861387252807617,-5.410429,-5.8123684
2002--south-korea-n-japan,Group D,2002-06-14,Portugal,South Korea,0,1,"Incheon Munhak Stadium, Incheon",South Korea,1579.77,1373.12,1547.2,1405.69,206.65,,,,,FIFA,4.0,4.0,,,2026-04-08 15:38:21.992,22.243112564086914,99.03630828857422,16.923830032348633,-14.126886,0.8234081
2002--south-korea-n-japan,Group D,2002-06-14,Poland,USA,3,1,"Daejeon World Cup Stadium, Daejeon",Poland,1502.07,1440.64,1522.77,1419.94,61.43,,,,,FIFA,4.0,4.0,,,2026-04-08 15:38:21.992,24.11280059814453,90.17298126220703,12.849528312683105,5.3075657,-4.389435
2002--south-korea-n-japan,Group H,2002-06-14,Tunisia,Japan,0,2,"Nagai Stadium, Osaka",Japan,1464.68,1465.49,1430.46,1499.71,-0.81,,,,,FIFA,4.0,5.0,,,2026-04-08 15:38:21.992,30.700817108154297,90.538330078125,16.56391143798828,-3.8013496,11.459188
2002--south-korea-n-japan,Group H,2002-06-14,Belgium,Russia,3,2,"Shizuoka Stadium, Shizuoka",Belgium,1474.29,1508.84,1493.4,1489.73,-34.55,,,,,FIFA,4.0,5.0,,,2026-04-08 15:38:21.992,26.287817001342773,96.96001434326172,13.441070556640625,1.1776352,9.040213
2002--south-korea-n-japan,Round of 16,2002-06-15,Germany,Paraguay,1,0,"Jeju World Cup Stadium, Jeju",Germany,1572.14,1504.65,1592.36,1484.43,67.49,,,,,FIFA,4.0,3.0,,,2026-04-08 15:38:21.992,27.876529693603516,99.68563842773438,11.50311279296875,-0.2666855,2.0911827
2002--south-korea-n-japan,Round of 16,2002-06-15,Denmark,England,0,3,"Niigata Stadium, Niigata",England,1621.9,1658.45,1567.37,1712.98,-36.55,,,,,FIFA,4.0,3.0,,,2026-04-08 15:38:21.992,25.58913803100586,95.3542251586914,11.96695327758789,10.509773,2.2377052
2002--south-korea-n-japan,Round of 16,2002-06-16,Sweden,Senegal,1,2,"Ōita Stadium, Ōita",Senegal,1641.48,1531.64,1598.58,1574.54,109.84,,,,,FIFA,4.0,5.0,,,2026-04-08 15:38:21.992,30.610008239746094,94.2728271484375,10.390226364135742,10.633194,-4.107437
2002--south-korea-n-japan,Round of 16,2002-06-16,Spain,Ireland,3,2,"Suwon World Cup Stadium, Suwon",Spain,1644.18,1512.2,1659.76,1496.62,131.98,,,,,FIFA,4.0,5.0,,,2026-04-08 15:38:21.992,27.76775360107422,99.36322021484375,9.885261535644531,-9.315117,9.25338
2002--south-korea-n-japan,Round of 16,2002-06-17,Mexico,USA,0,2,"Jeonju World Cup Stadium, Jeonju",USA,1515.05,1419.94,1452.28,1482.71,95.11,,,,,FIFA,4.0,3.0,,,2026-04-08 15:38:21.992,28.843891143798828,99.68704223632812,10.495713233947754,5.5275555,0.34165573
2002--south-korea-n-japan,Round of 16,2002-06-17,Brazil,Belgium,2,0,"Kobe Wing Stadium, Kobe",Brazil,1800.22,1493.4,1810.45,1483.17,306.82,,,,,FIFA,4.0,3.0,,,2026-04-08 15:38:21.992,28.70126724243164,92.8802261352539,12.522619247436523,-5.968109,3.5910854
2002--south-korea-n-japan,Round of 16,2002-06-18,Japan,Turkey,0,1,"Miyagi Stadium, Miyagi",Turkey,1499.71,1503.06,1465.71,1537.06,-3.35,,,,,FIFA,4.0,5.0,,,2026-04-08 15:38:21.992,18.268428802490234,99.3656005859375,16.311613082885742,-0.97319984,-4.077629
2002--south-korea-n-japan,Round of 16,2002-06-18,South Korea,Italy,2,1,"Daejeon World Cup Stadium, Daejeon",South Korea,1405.69,1723.79,1455.13,1674.35,-318.1,,,,,FIFA,4.0,5.0,,,2026-04-08 15:38:21.992,31.466629028320312,90.62322235107422,11.609650611877441,10.046925,2.3111877
2002--south-korea-n-japan,Quarter-finals,2002-06-21,England,Brazil,1,2,"Shizuoka Stadium, Shizuoka",Brazil,1712.98,1810.45,1687.05,1836.38,-97.47,,,,,FIFA,6.0,4.0,,,2026-04-08 15:38:21.992,29.832042694091797,94.2192611694336,20.390113830566406,6.48061,-4.8373337
2002--south-korea-n-japan,Quarter-finals,2002-06-21,Germany,USA,1,0,"Munsu Cup Stadium, Ulsan",Germany,1592.36,1482.71,1609.47,1465.6,109.65,,,,,FIFA,6.0,4.0,,,2026-04-08 15:38:21.992,30.56189727783203,93.96682739257812,24.162946701049805,2.418682,2.0596619
2002--south-korea-n-japan,Quarter-finals,2002-06-22,Spain,South Korea,3,5,"Gwangju World Cup Stadium, Gwangju",South Korea,1659.76,1455.13,1586.64,1528.25,204.63,,,,,FIFA,6.0,4.0,,,2026-04-08 15:38:21.992,32.35681915283203,73.88565826416016,11.019763946533203,-4.7260513,10.937115
2002--south-korea-n-japan,Quarter-finals,2002-06-22,Senegal,Turkey,0,1,"Nagai Stadium, Osaka",Turkey,1574.54,1537.06,1537.14,1574.46,37.48,,,,,FIFA,6.0,4.0,,,2026-04-08 15:38:21.992,25.792179107666016,87.72672271728516,19.41665267944336,-8.925266,3.4461212
2002--south-korea-n-japan,Semi-finals,2002-06-25,Germany,South Korea,1,0,"Seoul World Cup Stadium, Seoul",Germany,1609.47,1528.25,1628.65,1509.07,81.22,,,,,FIFA,4.0,3.0,,,2026-04-08 15:38:21.992,22.615293502807617,86.44007110595703,16.73516082763672,-5.5279217,1.1955891
2002--south-korea-n-japan,Semi-finals,2002-06-26,Brazil,Turkey,1,0,"Saitama Stadium, Saitama",Brazil,1836.38,1574.46,1844.92,1565.92,261.92,,,,,FIFA,5.0,4.0,,,2026-04-08 15:38:21.992,16.742021560668945,95.58777618408203,10.028438568115234,-17.927355,-5.6040363
2002--south-korea-n-japan,Third place play-off,2002-06-29,South Korea,Turkey,2,3,"Daegu World Cup Stadium, Daegu",Turkey,1509.07,1565.92,1489.46,1585.53,-56.85,,,,,FIFA,4.0,3.0,,,2026-04-08 15:38:21.992,29.53406524658203,94.80011749267578,12.245292663574219,8.114361,7.1880074
2002--south-korea-n-japan,Final,2002-06-30,Germany,Brazil,0,2,"International Stadium Yokohama, Yokohama",Brazil,1628.65,1844.92,1603.68,1869.89,-216.27,,,,,FIFA,5.0,4.0,,,2026-04-08 15:38:21.992,26.967456817626953,94.61129760742188,22.3924617767334,-1.1757584,-7.7019196
2006--germany,Group A,2006-06-09,Germany,Costa Rica,4,2,"Allianz Arena, München",Germany,1603.68,1503.46,1621.46,1485.68,100.22,,,,,FIFA,1440.0,1457.0,,,2026-04-08 15:38:21.992,17.136844635009766,86.69554901123047,9.422101020812988,-11.006371,-7.64538
2006--germany,Group A,2006-06-09,Poland,Ecuador,0,2,"Veltins-Arena, Gelsenkirchen",Ecuador,1522.77,1500.71,1486.64,1536.84,22.06,,,,,FIFA,1456.0,1457.0,,,2026-04-08 15:38:21.992,25.36174201965332,89.73079681396484,10.13769245147705,6.556507,-2.8564434
2006--germany,Group B,2006-06-10,England,Paraguay,1,0,"Commerzbank-Arena, Frankfurt",England,1687.05,1484.43,1694.62,1476.86,202.62,,,,,FIFA,1450.0,1456.0,,,2026-04-08 15:38:21.992,25.241252899169922,91.01203155517578,10.948972702026367,1.8898201,-0.5440941
2006--germany,Group B,2006-06-10,Trinidad and Tobago,Sweden,0,0,"Signal Iduna Park, Dortmund",Draw,1500.0,1598.58,1502.78,1595.8,-98.58,,,,,FIFA,,1455.0,,,2026-04-08 15:38:21.992,25.7015323638916,89.37471771240234,11.885453224182129,-2.3148746,5.724718
2006--germany,Group C,2006-06-10,Argentina,Côte d'Ivoire,2,1,"AOL Arena, Hamburg",Argentina,1621.51,1500.0,1632.37,1489.14,121.51,,,,,FIFA,1459.0,,,,2026-04-08 15:38:21.992,23.567474365234375,95.44032287597656,10.895576477050781,11.322603,-9.831245
2006--germany,Group C,2006-06-11,Serbia and Montenegro,Netherlands,0,1,"Zentralstadion, Leipzig",Netherlands,1500.0,1600.5,1482.89,1617.61,-100.5,,,,,FIFA,,2892.0,,,2026-04-08 15:38:21.992,22.92654800415039,86.98957061767578,10.245779991149902,5.5351944,0.33517265
2006--germany,Group D,2006-06-11,Mexico,Iran,3,1,"Frankenstadion, Nürnberg",Mexico,1452.28,1447.11,1477.56,1421.83,5.17,,,,,FIFA,1455.0,2908.0,,,2026-04-08 15:38:21.992,20.835330963134766,73.50147247314453,15.978484153747559,-2.4810047,-12.528732
2006--germany,Group D,2006-06-11,Angola,Portugal,0,1,"RheinEnergieStadion, Köln",Portugal,1500.0,1547.2,1479.84,1567.36,-47.2,,,,,FIFA,,1458.0,,,2026-04-08 15:38:21.992,24.375812530517578,77.00572967529297,15.5301513671875,-2.1789036,-11.994186
2006--germany,Group E,2006-06-12,Italy,Ghana,2,0,"AWD-Arena, Hannover",Italy,1674.35,1500.0,1687.29,1487.06,174.35,,,,,FIFA,1455.0,,,,2026-04-08 15:38:21.992,26.919097900390625,82.74081420898438,14.565547943115234,-2.2363434,-7.772373
2006--germany,Group E,2006-06-12,USA,Czech Republic,0,3,"Veltins-Arena, Gelsenkirchen",Czech Republic,1465.6,1500.0,1429.03,1536.57,-34.4,,,,,FIFA,1452.0,,,,2026-04-08 15:38:21.992,26.451128005981445,73.27271270751953,17.309974670410156,-2.0511074,-8.284105
2006--germany,Group F,2006-06-12,Australia,Japan,3,1,"Fritz-Walter-Stadion, Kaiserslautern",Australia,1455.6,1465.71,1482.17,1439.14,-10.11,,,,,FIFA,11678.0,1455.0,,,2026-04-08 15:38:21.992,25.617267608642578,73.9870376586914,13.979870796203613,3.4521828,6.375639
2006--germany,Group F,2006-06-13,Brazil,Croatia,1,0,"Olympiastadion, Berlin",Brazil,1869.89,1621.34,1875.97,1615.26,248.55,,,,,FIFA,1444.0,1461.0,,,2026-04-08 15:38:21.992,30.377994537353516,84.11470794677734,11.298495292663574,-4.291382,1.7578697
2006--germany,Group G,2006-06-13,France,Switzerland,0,0,"Gottlieb-Daimler-Stadion, Stuttgart",Draw,1680.46,1388.53,1665.36,1403.63,291.93,,,,,FIFA,1463.0,4364.0,,,2026-04-08 15:38:21.992,29.303436279296875,92.9158706665039,7.993297576904297,-3.9022522,9.680613
2006--germany,Group G,2006-06-13,South Korea,Togo,2,1,"Commerzbank-Arena, Frankfurt",South Korea,1489.46,1500.0,1507.2,1482.26,-10.54,,,,,FIFA,1445.0,,,,2026-04-08 15:38:21.992,29.90353012084961,84.5162353515625,7.993297576904297,8.483826,-1.4927025
2006--germany,Group A,2006-06-14,Germany,Poland,1,0,"Signal Iduna Park, Dortmund",Germany,1621.46,1486.64,1631.72,1476.38,134.82,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,28.28670883178711,84.9051742553711,13.10419750213623,0.14349365,9.481474
2006--germany,Group H,2006-06-14,Spain,Ukraine,4,0,"Zentralstadion, Leipzig",Spain,1586.64,1500.0,1610.11,1476.53,86.64,,,,,FIFA,1453.0,,,,2026-04-08 15:38:21.992,31.02743148803711,89.73490142822266,7.2448601722717285,-6.055439,11.744488
2006--germany,Group H,2006-06-14,Tunisia,Saudi Arabia,2,2,"Allianz Arena, München",Draw,1430.46,1367.67,1424.19,1373.94,62.79,,,,,FIFA,1461.0,1464.0,,,2026-04-08 15:38:21.992,27.07602310180664,95.08810424804688,6.4096174240112305,-7.4261436,-16.917927
2006--germany,Group A,2006-06-15,Ecuador,Costa Rica,3,0,"AOL Arena, Hamburg",Ecuador,1536.84,1485.68,1561.93,1460.59,51.16,,,,,FIFA,6.0,6.0,,,2026-04-08 15:38:21.992,25.503923416137695,91.26313018798828,11.525623321533203,-2.714262,0.72169876
2006--germany,Group B,2006-06-15,England,Trinidad and Tobago,2,0,"Frankenstadion, Nürnberg",England,1694.62,1502.78,1706.56,1490.84,191.84,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,30.514404296875,86.32066345214844,8.089993476867676,7.1629715,2.4979973
2006--germany,Group B,2006-06-15,Sweden,Paraguay,1,0,"Olympiastadion, Berlin",Sweden,1595.8,1476.86,1606.78,1465.88,118.94,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,30.020973205566406,88.78234100341797,10.308830261230469,10.044159,4.235626
2006--germany,Group C,2006-06-16,Argentina,Serbia and Montenegro,6,0,"Veltins-Arena, Gelsenkirchen",Argentina,1632.37,1482.89,1652.84,1462.42,149.48,,,,,FIFA,6.0,5.0,,,2026-04-08 15:38:21.992,15.49454116821289,80.80413055419922,14.458381652832031,3.24967,-1.8968124
2006--germany,Group C,2006-06-16,Netherlands,Côte d'Ivoire,2,1,"Gottlieb-Daimler-Stadion, Stuttgart",Netherlands,1617.61,1489.14,1628.15,1478.6,128.47,,,,,FIFA,5.0,6.0,,,2026-04-08 15:38:21.992,29.128807067871094,99.04130554199219,13.684735298156738,6.5374317,-4.2699127
2006--germany,Group D,2006-06-16,Mexico,Angola,0,0,"AWD-Arena, Hannover",Draw,1477.56,1479.84,1474.83,1482.57,-2.28,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,18.216323852539062,92.81572723388672,12.096214294433594,-5.100012,-8.338392
2006--germany,Group D,2006-06-17,Portugal,Iran,2,0,"Commerzbank-Arena, Frankfurt",Portugal,1567.36,1421.83,1582.06,1407.13,145.53,,,,,FIFA,6.0,6.0,,,2026-04-08 15:38:21.992,23.280946731567383,88.03722381591797,7.952659606933594,-13.089052,-10.083117
2006--germany,Group E,2006-06-17,Italy,USA,1,1,"Fritz-Walter-Stadion, Kaiserslautern",Draw,1687.29,1429.03,1673.09,1443.23,258.26,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,24.500980377197266,84.21083068847656,8.496304512023926,-4.654461,-4.001255
2006--germany,Group E,2006-06-17,Czech Republic,Ghana,0,2,"RheinEnergieStadion, Köln",Ghana,1536.57,1487.06,1498.21,1525.42,49.51,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,20.711763381958008,89.45113372802734,8.37338638305664,-14.02347,-13.979708
2006--germany,Group F,2006-06-18,Brazil,Australia,2,0,"Allianz Arena, München",Brazil,1875.97,1482.17,1880.3,1477.84,393.8,,,,,FIFA,5.0,6.0,,,2026-04-08 15:38:21.992,29.507686614990234,90.92837524414062,10.948972702026367,-5.1616898,7.342602
2006--germany,Group F,2006-06-18,Japan,Croatia,0,0,"Frankenstadion, Nürnberg",Draw,1439.14,1615.26,1446.1,1608.3,-176.12,,,,,FIFA,6.0,5.0,,,2026-04-08 15:38:21.992,27.97295379638672,91.0998306274414,12.727921485900879,8.731325,-0.647171
2006--germany,Group G,2006-06-18,France,South Korea,1,1,"Zentralstadion, Leipzig",Draw,1665.36,1507.2,1654.63,1517.93,158.16,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,25.349422454833984,96.4100570678711,9.422101020812988,-7.856266,3.929718
2006--germany,Group G,2006-06-19,Togo,Switzerland,0,2,"Signal Iduna Park, Dortmund",Switzerland,1482.26,1403.63,1441.63,1444.26,78.63,,,,,FIFA,6.0,6.0,,,2026-04-08 15:38:21.992,26.821775436401367,92.44828796386719,18.77530288696289,-4.574457,7.1989517
2006--germany,Group H,2006-06-19,Spain,Tunisia,3,1,"Gottlieb-Daimler-Stadion, Stuttgart",Spain,1610.11,1424.19,1622.38,1411.92,185.92,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,29.118244171142578,90.00423431396484,11.17740535736084,-7.9646263,-5.3839226
2006--germany,Group H,2006-06-19,Saudi Arabia,Ukraine,0,4,"AOL Arena, Hamburg",Ukraine,1373.94,1476.53,1342.07,1508.4,-102.59,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,30.346187591552734,85.06236267089844,14.773163795471191,-13.647762,11.063244
2006--germany,Group A,2006-06-20,Ecuador,Germany,0,3,"Olympiastadion, Berlin",Germany,1561.93,1631.72,1528.92,1664.73,-69.79,,,,,FIFA,5.0,6.0,,,2026-04-08 15:38:21.992,29.330188751220703,98.74297332763672,10.144082069396973,1.1120033,1.1869736
2006--germany,Group A,2006-06-20,Costa Rica,Poland,1,2,"AWD-Arena, Hannover",Poland,1460.59,1476.38,1438.63,1498.34,-15.79,,,,,FIFA,5.0,6.0,,,2026-04-08 15:38:21.992,25.027732849121094,97.5042953491211,11.269782066345215,0.2455082,6.222498
2006--germany,Group B,2006-06-20,Sweden,England,2,2,"RheinEnergieStadion, Köln",Draw,1606.78,1706.56,1609.63,1703.71,-99.78,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,24.099489212036133,96.87389373779297,11.753875732421875,4.122675,0.7480564
2006--germany,Group B,2006-06-20,Paraguay,Trinidad and Tobago,2,0,"Fritz-Walter-Stadion, Kaiserslautern",Paraguay,1465.88,1490.84,1493.72,1463.0,-24.96,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,27.825145721435547,98.42718505859375,9.693296432495117,2.0397987,-0.19126129
2006--germany,Group C,2006-06-21,Netherlands,Argentina,0,0,"Commerzbank-Arena, Frankfurt",Draw,1628.15,1652.84,1626.7,1654.29,-24.69,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,24.235658645629883,94.18467712402344,20.8799991607666,1.6442833,11.9907875
2006--germany,Group C,2006-06-21,Côte d'Ivoire,Serbia and Montenegro,3,2,"Allianz Arena, München",Côte d'Ivoire,1478.6,1462.42,1494.84,1446.18,16.18,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,30.51919174194336,95.99536895751953,13.138765335083008,-2.879528,13.127838
2006--germany,Group D,2006-06-21,Portugal,Mexico,2,1,"Veltins-Arena, Gelsenkirchen",Portugal,1582.06,1474.83,1593.58,1463.31,107.23,,,,,FIFA,4.0,5.0,,,2026-04-08 15:38:21.992,19.10546112060547,81.3559799194336,25.537172317504883,-17.264538,-4.2108746
2006--germany,Group D,2006-06-21,Iran,Angola,1,1,"Zentralstadion, Leipzig",Draw,1407.13,1482.57,1408.59,1481.11,-75.44,,,,,FIFA,4.0,5.0,,,2026-04-08 15:38:21.992,27.75063705444336,94.77993774414062,17.555307388305664,-5.613426,1.195921
2006--germany,Group E,2006-06-22,Czech Republic,Italy,0,2,"AOL Arena, Hamburg",Italy,1498.21,1673.09,1478.55,1692.75,-174.88,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,14.468420028686523,84.73526763916016,24.696104049682617,-20.266813,-14.687021
2006--germany,Group E,2006-06-22,Ghana,USA,2,1,"Frankenstadion, Nürnberg",Ghana,1525.42,1443.23,1538.16,1430.49,82.19,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,20.7132568359375,95.91020202636719,17.87355613708496,-13.978214,-7.7889786
2006--germany,Group F,2006-06-22,Japan,Brazil,1,4,"Signal Iduna Park, Dortmund",Brazil,1446.1,1880.3,1439.19,1887.21,-434.2,,,,,FIFA,4.0,4.0,,,2026-04-08 15:38:21.992,14.150257110595703,84.2747802734375,22.728517532348633,-5.0913715,-20.51912
2006--germany,Group F,2006-06-22,Croatia,Australia,2,2,"Gottlieb-Daimler-Stadion, Stuttgart",Draw,1608.3,1477.84,1598.76,1487.38,130.46,,,,,FIFA,4.0,4.0,,,2026-04-08 15:38:21.992,20.950876235961914,96.8381118774414,12.964998245239258,-7.6692486,-1.2142086
2006--germany,Group G,2006-06-23,Togo,France,0,2,"RheinEnergieStadion, Köln",France,1441.63,1654.63,1424.76,1671.5,-213.0,,,,,FIFA,4.0,5.0,,,2026-04-08 15:38:21.992,18.89426612854004,89.23329162597656,9.422101020812988,-12.501966,-14.311422
2006--germany,Group G,2006-06-23,Switzerland,South Korea,2,0,"AWD-Arena, Hannover",Switzerland,1444.26,1517.93,1476.3,1485.89,-73.67,,,,,FIFA,4.0,5.0,,,2026-04-08 15:38:21.992,18.04893684387207,83.21249389648438,11.609650611877441,-1.5738869,-3.3707676
2006--germany,Group H,2006-06-23,Saudi Arabia,Spain,0,1,"Fritz-Walter-Stadion, Kaiserslautern",Spain,1342.07,1622.38,1333.68,1630.77,-280.31,,,,,FIFA,4.0,4.0,,,2026-04-08 15:38:21.992,19.781875610351562,82.17420959472656,9.028754234313965,-24.212074,-17.300995
2006--germany,Group H,2006-06-23,Ukraine,Tunisia,1,0,"Olympiastadion, Berlin",Ukraine,1508.4,1411.92,1520.43,1399.89,96.48,,,,,FIFA,4.0,4.0,,,2026-04-08 15:38:21.992,18.380373001098633,83.65152740478516,9.726664543151855,-0.9025707,-16.121794
2006--germany,Round of 16,2006-06-24,Germany,Sweden,2,0,"Allianz Arena, München",Germany,1664.73,1609.63,1696.52,1577.84,55.1,,,,,FIFA,4.0,4.0,,,2026-04-08 15:38:21.992,29.224365234375,93.70067596435547,8.942214012145996,1.08115,9.247551
2006--germany,Round of 16,2006-06-24,Argentina,Mexico,2,1,"Zentralstadion, Leipzig",Argentina,1654.29,1463.31,1666.28,1451.32,190.98,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,25.67652130126953,83.97027587890625,10.58791732788086,13.43165,2.3601856
2006--germany,Round of 16,2006-06-25,England,Ecuador,1,0,"Gottlieb-Daimler-Stadion, Stuttgart",England,1703.71,1528.92,1716.62,1516.01,174.79,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,32.69821548461914,94.11671447753906,21.746501922607422,9.346783,4.48003
2006--germany,Round of 16,2006-06-25,Portugal,Netherlands,1,0,"Frankenstadion, Nürnberg",Portugal,1593.58,1626.7,1622.12,1598.16,-33.12,,,,,FIFA,4.0,4.0,,,2026-04-08 15:38:21.992,30.951515197753906,92.32361602783203,10.5142183303833,-5.4184837,8.36014
2006--germany,Round of 16,2006-06-26,Italy,Australia,1,0,"Fritz-Walter-Stadion, Kaiserslautern",Italy,1692.75,1487.38,1703.97,1476.16,205.37,,,,,FIFA,4.0,4.0,,,2026-04-08 15:38:21.992,23.55595588684082,95.71880340576172,20.150354385375977,-5.5994854,1.390871
2006--germany,Round of 16,2006-06-26,Switzerland,Ukraine,0,3,"RheinEnergieStadion, Köln",Ukraine,1476.3,1520.43,1422.91,1573.82,-44.13,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,21.8023681640625,93.66759490966797,22.553936004638672,2.1795444,2.5194244
2006--germany,Round of 16,2006-06-27,Brazil,Ghana,3,0,"Signal Iduna Park, Dortmund",Brazil,1887.21,1538.16,1896.8,1528.57,349.05,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,19.31452178955078,87.46280670166016,12.979984283447266,-15.354855,-15.376949
